DMQ_RESP_GENDER,DMQ_RESP_AGE_RECODED,DMQ_REGION,DMQ_HHCMP10,DMQ_KIDS02,DMQ_UK02EDU,DMQ_UK01MAR,DMQ_UK02INC,DMQ_UK02ETH,DMQ_EMP01,DMQ_EMP01_RECODED,UK01SG,DMQ_UK01SG_RECODED,Q2089090438Edibleinsects,Q2089090438Labgrownmeatsometimesreferredtoasculturedmeatorcu,Q2089090438Plantbasedproteins,Q2011120850,Q2055782931,Q2021612575,Q2018263715Labgrownmeatsometimesreferredtoasculturedmeatorcu,Q2018263715Edibleinsectsegmealwormsgrasshoppers,Q2018263715Plantbasedproteinsegsoyhempseedquinoa,Q2081472983__1,Q2081472983__2,Q2081472983__3,Q2081472983__4,Q2081472983__5,Q2081472983__6,Q2081472983__7,Q2081472983__8,Q2081472983__9,Q2081472983__10,Q2081472983__11,Q2081472983__12,Q2081472983__13,Q2081472983__14,Q2081472983__15,Q2081472983__16,Q2014663130__1,Q2014663130__2,Q2014663130__3,Q2014663130__4,Q2014663130__5,Q2014663130__6,Q2014663130__7,Q2014663130__8,Q2014663130__9,Q2014663130__10,Q2014663130__11,Q2014663130__12,Q2014663130__13,Q2014663130__14,Q2048926487__1,Q2048926487__2,Q2048926487__3,Q2048926487__4,Q2048926487__5,Q2048926487__6,Q2048926487__7,Q2048926487__8,Q2048926487__9,Q2048926487__10,Q2048926487__11,Q2048926487__12,Q2048926487__13,Q2048926487__14,Q2048926487__15,Q2048926487__16,Q2076922591__1,Q2076922591__2,Q2076922591__3,Q2076922591__4,Q2076922591__5,Q2076922591__6,Q2076922591__7,Q2076922591__8,Q2076922591__9,Q2076922591__10,Q2076922591__11,Q2076922591__12,Q2076922591__13,Q2076922591__14,Q2076922591__15,Q2076922591__16,Q2030507574__1,Q2030507574__2,Q2030507574__3,Q2030507574__4,Q2030507574__5,Q2030507574__6,Q2030507574__7,Q2030507574__8,Q2030507574__9,Q2030507574__10,Q2030507574__11,Q2030507574__12,Q2030507574__13,Q2030507574__14,Q2010395150__1,Q2010395150__2,Q2010395150__3,Q2010395150__4,Q2010395150__5,Q2010395150__6,Q2010395150__7,Q2010395150__8,Q2010395150__9,Q2010395150__10,Q2010395150__11,Q2010395150__12,Q2010395150__13,Q2010395150__14,Q2010395150__15,Q2010395150__16,Q2064542117__1,Q2064542117__2,Q2064542117__3,Q2064542117__4,Q2064542117__5,Q2064542117__6,Q2064542117__7,Q2064542117__8,Q2064542117__9,Q2064542117__10,Q2064542117__11,Q2064542117__12,Q2064542117__13,Q2064542117__14,Q2064542117__15,Q2064542117__16,Q2001302316__1,Q2001302316__2,Q2001302316__3,Q2001302316__4,Q2001302316__5,Q2001302316__6,Q2001302316__7,Q2001302316__8,Q2001302316__9,Q2001302316__10,Q2001302316__11,Q2001302316__12,Q2001302316__13,Q2001302316__14,Q2073788224__1,Q2073788224__2,Q2073788224__3,Q2073788224__4,Q2073788224__5,Q2073788224__6,Q2073788224__7,Q2073788224__8,Q2073788224__9,Q2073788224__10,Q2073788224__11,Q2073788224__12,Q2073788224__13,Q2073788224__14,Q2073788224__15,Q2073788224__16,Q2053017755,Q2079418049Wholeedibleinsects,Q2079418049Groundintoafoodforaddedproteinegbreadburgersfalaf,Q2079418049Madeintosweetsorjellies,Q2079418049Madeintobeveragesegsportsdrinksproteinshakes,Q2079418049Amealorproteinreplacement,DPWeight
2,6,2,2,0,7,3,7,5,7,2,4,3,1,2,1,1,2,6,6,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0, ,6,2,6,5,2,1.70179
2,4,8,2,0,3,2,6,2,2,1,3,2,1,3,2,1,3,4,5,5,3,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , ,5,5,5,5,5,.75053
1,5,9,2,0,3,2,10,2,1,1,2,1,1,1,1,3,1,3,1,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0, ,1,1,1,1,1,.71111
2,5,3,2,0,6,2,6,2,6,2,4,3,3,2,2,1,3,1,1,4,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , ,5,4,5,5,5,1.71909
1,3,2,1,0,4,1,4,2,1,1,3,2,3,2,2,2,2,2,5,5,5,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , ,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , ,5,5,5,5,5,1.06829
2,2,5,2,1,7,1,4,18,1,1,3,2,1,1,1,1,1,5,5,5,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , ,5,5,5,5,5,.87001
1,5,9,1,0,6,5,7,2,1,1,2,1,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0, ,2,1,2,2,1,.71111
2,3,6,4,1,5,3,7,2,2,1,3,2,1,3,1,2,5,3,4,5,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , ,5,5,5,5,5,.66778
2,3,9,5,1,2,3,6,12,1,1,2,1,1,1,1,1,1,5,3,3,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,2,1,.60828
1,5,8,3,1,2,3,8,2,1,1,2,1,1,2,2,3,3,4,5,5,5,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0, , , , , , , , , , , , , , , , ,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , ,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , ,5,5,5,5,5,.73071
1,2,9,1,0,7,1,9,2,1,1,2,1,2,1,2,2,3,5,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0, , , , , , , , , , , , , , , , , ,5,5,5,5,5,1.42159
2,2,4,2,0,5,1,11,2,1,1,3,2,3,1,2,2,2,2,2,2,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0, ,2,2,2,3,2,.88166
1,1,6,8,0,2,1,2,2,8,2,2,1,3,3,2,6,6,6,5,5,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , ,5,5,5,5,5,.57223
2,3,5,1,0,7,1,8,2,1,1,3,2,1,2,1,2,3,3,2,5,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , ,5,4,4,4,4,.64161
1,6,2,2,0,6,2,9,2,7,2,4,3,1,1,1,1,1,3,4,2,7,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0, ,3,2,5,3,2,1.60417
1,6,3,1,0,6,5,7,2,7,2,2,1,1,1,1,3,2,2,5,5,5,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , ,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , ,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , ,5,4,5,4,5,.59053
2,5,6,3,0,4,3,11,2,2,1,2,1,1,1,2,1,3,6,5,5,6,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , ,5,5,5,5,5,.58699
1,4,1,2,0,5,2,6,2,1,1,5,4,2,2,3,3,4,3,2,4,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , ,5,5,5,5,3,1.13142
2,2,9,1,0,6,1,7,20,1,1,3,2,1,3,3,6,2,6,6,2,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, ,2,2,6,6,2,.89439
2,4,8,5,3,5,3,8,2,2,1,3,2,2,1,1,2,2,2,3,2,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0, ,3,2,2,2,3,.75053
2,1,9,2,0,7,3,4,12,1,1,3,2,1,1,1,5,5,1,1,5,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , ,5,5,5,5,5,.76361
1,6,3,2,0,5,3,6,2,7,2,2,1,1,1,1,6,6,6,3,5,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0, , , , , , , , , , , , , , , , ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , ,5,6,6,5,5,.59053
1,3,8,5,3,7,3,9,2,1,1,2,1,3,3,3,2,2,4,3,1,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0, ,2,2,2,4,3,.87145
1,5,3,2,0,7,3,7,9,1,1,3,2,1,1,1,2,3,3,2,2,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0, ,3,1,2,3,3,.93807
2,3,8,5,3,5,3,4,2,2,1,4,3,1,1,1,3,4,2,3,5,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , ,5,5,6,5,5,1.31951
2,5,8,2,0,3,3,5,2,6,2,2,1,2,2,2,1,6,6,6,6,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,4,4,4,4,.88718
2,6,6,1,0,2,5,2,2,4,2,6,4,3,2,3,1,6,6,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , ,6,6,6,6,6,1.09249
1,1,9,2,0,7,3,3,2,8,2,6,4,3,2,1,2,3,1,4,3,3,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,1,3,6,1,.82562
2,2,8,1,0,6,1,7,2,1,1,3,2,1,1,1,1, ,2,1,5,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , ,5,5,5,5,5,.91905
1,5,6,2,0,6,3,8,2,1,1,2,1,1,2,1,1,2,6,6,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,3,5,5,5,.71994
1,5,8,1,0,5,1,6,2,1,1,3,2,2,1,1,1,1,1,2,4,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , ,3,2,2,2,2,1.02199
2,4,6,1,0,7,1,9,2,1,1,2,1,1,3,1,3,4,3,3,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0, , , , , , , , , , , , , , , , , ,3,3,3,2,3,.68195
2,3,5,6,4,6,3,9,2,1,1,3,2,2,3,2,3,3,3,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , ,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , ,4,4,5,5,5,.64161
2,4,2,3,1,6,1,5,2,1,1,3,2,1,1,1,1,6,6,5,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , ,5,5,5,5,5,.65783
1,3,7,3,1,7,3,10,2,1,1,2,1,1,2,1,1,1,1,1,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0, ,1,1,1,2,2,.84372
2,4,8,2,0,2,2,6,2,2,1,4,3,2,2,2,2,2,2,4,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , ,2,2,2,2,2,1.46116
1,2,7,2,0,7,2,7,2,1,1,1,1,3,1,1,1,2,6,1,4,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , ,5,6,5,6,6,1.41431
2,2,10,2,0,6,2,8,2,1,1,3,2,1,1,1,1,4,1,1,5,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0, , , , , , , , , , , , , , , , , ,5,5,5,5,5,.78409
2,2,9,3,1,7,3,5,13,6,2,2,1,3,1,1,2,5,4,3,5,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , ,5,5,5,4,5,1.22826
2,3,3,5,3,3,3,8,2,1,1,2,1,3,1,2,1,4,2,3,5,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , ,5,5,5,4,5,.57373
2,2,10,4,2,6,2,6,2,2,1,3,2,1,1,1,2,2,3,2,4,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , ,5,4,2,5,5,.78409
2,4,5,2,0,6,3,7,2,3,1,2,1,1,1,1,1,4,4,5,5,4,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , ,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , ,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , ,5,5,5,5,5,.65521
2,3,3,3,1,7,2,3,5,6,2,5,4,1,1,1,2,2,3,5,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,1,1,5,2,1.03001
1,6,4,2,0,3,3,4,2,7,2,2,1,1,2,1,3,3,3,2,5,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , ,4,4,5,5,4,.61719
2,5,10,2,0,3,3,6,2,2,1,4,3,1,3,2,1,2,5,5,4,2,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , ,5,4,5,4,4,1.07301
2,2,8,3,1,6,2,7,2,3,1,2,1,2,3,3,2,2,3,5,5,3,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , ,5,6,6,6,6,.84756
1,6,7,2,0,5,3,7,2,2,1,2,1,1,1,1,3,3,3,3,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,3,3,3,3,.73193
2,5,5,2,0,3,5,3,2,2,1,4,3,2,2,2,4,4,4,4,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , ,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0, , , , , , , , , , , , , , , , ,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , ,4,4,5,6,4,1.19059
